id,customer_id,order_date,status,total_amount,shipping_address,created_at
98f2f6c8-0877-4bcd-bcee-64dd1005ec4a,4208379b-0fa0-45ae-91b8-53b668154473,2024-06-27,processing,5487.95,947 Crest Line Trail,2025-12-18
fd205e0f-a1e2-4aa9-9ec8-c19febfbc731,8f6f2e17-944f-468b-a8e4-e25d2568dca0,2023-07-29,processing,6251.76,37781 Cambridge Terrace,2026-04-03
7707492f-6a63-485c-9592-3f3fa0ea6853,0051cb58-efd8-489b-a368-67bf3af7b0d4,2023-09-20,refunded,2300.33,764 Loftsgordon Circle,2025-11-24
3764a4fe-6e2e-4a58-864b-c2c120eef6c8,8790a238-2b65-4d55-8905-b11c6274c892,2023-07-21,canceled,8860.23,06 Burrows Street,2025-08-15
73eb17f3-3b57-4e0c-ac31-539fd39d2a5a,bf0568cc-9505-457b-86ec-6f9b0702716e,2026-01-13,paid,764.85,7721 Havey Avenue,2025-12-11
7d8d12a6-d190-47c3-9f19-77154404c565,2752d32f-19c8-4d87-86f3-bd4f9d7c73b2,2024-08-31,processing,5637.54,0245 Green Pass,2026-03-30
c3b30b35-26c1-4169-9c9c-8a64b39614f3,864d8455-1733-45fd-901d-328e4dcfb9b8,2025-12-20,paid,6941.61,9669 Calypso Way,2025-11-21
2cd70370-e21e-474e-8b0b-485fdbd80ff4,d14f91ed-cfdd-4ece-b012-9f4f1fb0209f,2024-06-02,pending,4638.20,0700 Gulseth Parkway,2025-11-16
8f9e0508-d24a-4a65-ae1a-4b78d9f8f6b7,f6c4793a-2717-4e3d-85a0-c613a4aa11ac,2023-05-27,shipped,7052.63,2 Bultman Hill,2025-07-11
b89966e1-f0e1-45db-b26a-ab89089ea808,8fbb3be7-a2a8-4f9b-8836-9b90c7a0b404,2024-12-22,refunded,9136.80,03656 Crowley Place,2025-11-09
95c5b60b-9eaa-4aa1-98da-a4a7a7b70186,91bde09d-9fe1-4f98-84fd-f9a733274e17,2025-01-20,canceled,9572.40,93 Lakeland Circle,2025-12-16
f227a411-c335-4376-9899-048c0991b9b3,a2b46166-a34d-4d5c-91b3-69f98edcb7c8,2024-12-27,shipped,8212.04,535 Veith Pass,2026-05-14
05e2f87d-f692-4a75-ad8e-b3f273816703,23c853d0-2b13-42d0-ac61-52a1a3651481,2025-08-04,delivered,1990.36,51 Linden Place,2025-05-30
b0f215ca-efc4-4ac9-801c-8458e8975966,4e7c90bd-5b2c-48d1-b0af-f44feb4703f1,2023-07-25,paid,7628.90,95536 Moland Court,2026-03-20
8d517ce0-65e8-4e32-872e-5b87ec68fa3d,1bc38412-5d8a-4868-a822-5e99e5dfaed4,2026-04-25,processing,6544.23,42932 Tony Alley,2025-08-19
3857d450-ac30-4edd-9ae3-44073d6b00b6,4f9b89f7-7a64-4d06-970f-bc4f938cf50e,2023-08-11,canceled,549.99,288 Beilfuss Plaza,2026-03-04
2588d1d0-fb38-448d-90bb-efc3dc04c1bd,65cc4be6-3506-467e-a6d0-84b08352c0d5,2026-04-02,shipped,3032.12,60940 Clyde Gallagher Center,2026-01-02
d1873bab-6460-4633-83c1-6a477ac5a367,773b9daf-c679-476d-bc8f-d7990e0fc563,2024-02-14,pending,4880.14,57 Bunting Junction,2026-05-08
a6a91b4a-f2a1-41a4-9b8a-ab4c3b05d9c6,c00c6825-de31-472b-952b-1417f3a201bf,2025-07-23,refunded,7033.43,7836 Dawn Terrace,2026-05-14
efd9c233-1a27-4f76-90dd-d2d6e6f3c03b,c2f02818-46b2-461e-98df-3f01784971e9,2023-08-17,paid,262.50,98001 Express Avenue,2025-09-17
b5b1ac36-bdbd-4e5a-8c4b-63fa9aa10de3,5a3e468d-c8a7-4b86-8381-143d92affb70,2024-10-22,pending,3101.46,061 East Hill,2025-08-26
d8ccd8fa-6a99-4b21-af8e-6e300e507685,a5a61a9f-2d8d-4c66-a969-2efe4d3e3da8,2023-08-17,refunded,5353.64,34285 Huxley Place,2025-10-06
e9346524-f64f-49d6-85d8-81d00cf66473,7bf7c771-d1da-4c8c-8385-28cbc099f87c,2023-10-09,processing,2904.56,356 Shasta Place,2026-02-20
6741ecd2-5dd2-441a-977d-593fdb5f6b9e,149aa5b8-2582-44ff-a068-213e88cd8639,2024-05-19,canceled,5547.40,7 Meadow Ridge Pass,2026-04-29
e9f1730f-461b-4f3e-b640-6e2c6317313a,f2e8ef9c-7129-4a32-bc3b-6ce0b1dab129,2025-10-24,paid,7968.39,5 Messerschmidt Terrace,2025-06-13
a419a28f-4bef-4b33-aa4c-77198b5abf38,0b3b39e0-51fd-4e08-8c8f-ef8879eaf289,2023-10-04,shipped,2850.32,63199 Rusk Trail,2026-02-05
23ba5542-1e15-40a3-b718-5be5bd537c9f,80f5025d-21a2-41f1-b4cb-b7d7485b1855,2023-07-24,refunded,4935.14,41 Maple Wood Park,2025-08-10
37c0ae75-811e-403c-b0ef-74e7ee621015,3d9c4492-21be-41b0-855c-e72acd9fcf56,2025-06-02,refunded,5418.66,49960 Manitowish Junction,2026-05-13
f0a7e0e9-2a8e-4adf-9031-624d36586a9f,c7bd0a1f-35ae-424c-b0eb-7f04aa34fa8f,2025-11-18,canceled,6574.83,58475 Esker Terrace,2025-09-29
a3bb3d96-969e-44f2-88ac-12c6889e6fd7,ba77b798-e4ea-497c-8c9e-a88e47465deb,2023-05-24,processing,567.15,94 Roth Parkway,2025-08-25
4258fa5f-6d94-4ca6-968a-0f86d633b324,262f7fbc-aede-40a3-b0ab-ef65fcd89e32,2024-09-04,shipped,1430.85,8 Green Ridge Plaza,2025-11-01
bc435eb3-7176-4a08-bf19-b762caf5468b,c9f3a0b2-cf3d-4861-ad19-a1aad865985b,2024-02-25,delivered,2243.85,5 Fuller Lane,2025-12-17
b960130f-4a92-401e-8608-cfaef5c9c3fb,3f16e210-4d97-4641-8b95-dc01ee650fee,2023-11-18,paid,2929.52,25 Kedzie Place,2025-06-18
57893860-f62d-4f58-8f25-95935a2f2837,0ee8d4ca-a51c-4b06-86a8-220c9e027584,2023-05-05,shipped,3328.62,50 Portage Street,2026-01-27
32e3adae-cedf-4789-a4a6-17e34c2ce261,f6de1eab-5f82-464f-9110-ffd796f41e6b,2024-10-31,pending,8227.76,3093 Beilfuss Street,2025-10-04
cc16ccd1-e692-4a19-a3b5-b0dc12bda942,9c1c44b2-49f2-47d6-9225-ecd4d8fd7523,2025-10-27,shipped,6773.49,4 Blackbird Crossing,2026-01-19
3f1af233-f5c1-4e90-89cd-f71144e96da2,2b213f34-7b14-4cfc-aae4-4d25a2e22c29,2025-05-15,paid,5358.90,7 Cherokee Center,2025-08-29
b1abb000-6c64-4d50-93ee-f1716db10209,5c8b1dac-d6c0-43b4-9368-f745316094b7,2025-07-08,delivered,3229.85,3 Warner Parkway,2025-11-18
e315ed2c-c25a-4c01-8508-857da4a55347,bedcf742-787a-4e16-9091-ed927cb97ac7,2023-08-07,delivered,5665.56,3 Monterey Place,2025-11-14
f8829f42-7164-4006-9dc1-f79ba5d8d125,b73eefb4-34b2-482c-aa74-0730c225a829,2026-01-30,processing,6111.68,9691 Spenser Avenue,2025-08-14
586555df-a03c-420a-91d2-b2a2256c69ff,be7a95e1-b2e8-44be-99d5-34edac482c4d,2025-03-28,delivered,965.70,06 Namekagon Place,2025-09-03
589a2122-11db-4fdd-b35d-b123be0c2609,251d4ec6-ae4e-47d5-a5c5-9f2bdd08f9c5,2025-09-18,canceled,932.97,2 Kipling Trail,2026-02-20
f5c70858-93d7-4fb4-aba1-af0572361e04,58dfeec8-1a64-4156-af48-620993ca8604,2024-12-29,delivered,217.03,94 Stephen Lane,2025-11-22
c35b00f4-6dca-44f5-bcbf-0ebe50f91bef,74545f83-f9e5-488e-8f1f-4fa56d6d653a,2025-02-05,pending,1429.91,4925 Lakeland Point,2026-05-13
c4edeb04-afef-4968-85aa-20e308ea3395,99635e12-a10f-4321-8bbb-e79d40231c45,2023-05-21,paid,2589.81,7569 Shoshone Parkway,2025-06-23
4d1dd5fd-8ab5-4658-8709-c519b40f5e19,3ff5ec92-8b80-4c48-acfa-29b72aaed3ec,2023-06-11,delivered,7781.21,4117 Evergreen Street,2025-09-05
72d4afa1-9d51-40e2-ad46-d83cb9bcffd3,01d7de01-1694-4d85-8c6f-31f1897389b0,2023-08-03,refunded,4707.98,9 Anniversary Center,2025-07-14
a8a00fbf-0d74-4230-867e-805097626737,789de309-740b-4203-9df1-a66264ef1f52,2025-11-11,shipped,4788.98,9985 Duke Road,2025-12-31
92d75343-3b39-4ae3-97ba-c96a8e83a950,2908a371-9084-4d79-9c76-b5ec9b51bff5,2023-08-16,pending,2711.49,6 Huxley Court,2026-02-16
c47b01a6-5e61-4445-9e28-4c4a7fd00b6d,a2f87a6f-02c7-498a-af8e-046a9d90739b,2024-05-24,paid,9487.11,99372 Columbus Pass,2025-09-15
beefc24c-818f-4477-8c4f-84f1ea27eb13,4205cf6c-7fe0-47cf-b927-4de8af8f7185,2024-05-13,shipped,6212.41,568 Hayes Junction,2025-07-18
1ced70ad-ac81-43d1-af04-b9ec496fe8ad,c4b158a5-8934-4967-8ee7-3a28c97fd2c7,2025-02-07,paid,5737.02,4997 Dawn Court,2025-08-23
3616aea4-9dcc-47cf-bb61-115a311b7801,1f255086-f5df-4afc-93ae-21489251a6ae,2023-02-14,pending,2841.10,3 Blaine Point,2025-10-15
9e41aa62-8053-44c0-8ba0-18a5ce749070,38b7aa9e-39a8-4517-9e6c-ed1e73ed8753,2024-08-24,shipped,8250.96,08 Muir Plaza,2025-11-27
af8a2de5-6b89-4949-a38c-a6f408dad615,72930de0-dd82-4959-92c6-6e7b7dc46ae4,2025-11-23,refunded,9387.62,331 Burrows Terrace,2026-04-18
38786736-2d81-4296-9f4e-e78bb6883923,93c2f041-11bb-4788-a67a-452fdf454f42,2025-03-03,processing,2656.10,0 Ruskin Plaza,2026-04-21
269b4ff6-d85b-45ca-b903-3d287fae60eb,d1127214-1112-415f-a73a-2845b57340c8,2024-09-30,canceled,4531.92,74 Londonderry Place,2025-11-30
266683b0-50d6-4310-ba40-2b1c932b516c,ba77b798-e4ea-497c-8c9e-a88e47465deb,2023-08-04,refunded,604.67,54884 Iowa Drive,2025-06-26
66523cf5-1462-426a-96be-c5c4f66c54a0,a3277c41-ce5b-4eb7-b565-8c7c0699b127,2025-04-19,refunded,4598.98,6565 Mcguire Street,2025-07-12
49f7f5d7-cd1e-4cd3-855b-201aa9a1db75,539a46a7-6263-4edb-8df7-6aed11747181,2025-03-10,pending,8039.37,4 Shopko Crossing,2025-09-23
7c840b68-6ae6-47a0-bfd4-5640b3d21550,58dfeec8-1a64-4156-af48-620993ca8604,2024-03-26,processing,5825.70,41098 Hagan Place,2025-12-08
6ef82e0e-d523-48af-8525-87f74ecde052,0749a3e5-8b5f-4a13-b171-01fe67cb657e,2024-08-07,delivered,5973.79,10993 Stoughton Court,2025-06-12
ebcb43da-70cc-405c-89ae-386b20658a8f,456dd14f-21d1-453e-bea6-3374b7e62164,2023-06-23,processing,6300.00,68897 Stang Court,2026-03-08
35595288-660a-4b24-aa76-33dbd2621b4d,a5a61a9f-2d8d-4c66-a969-2efe4d3e3da8,2025-10-24,paid,6842.97,927 Meadow Valley Drive,2026-05-01
cba55283-1886-4a40-9434-eb3cfda5d3d9,4f0f8617-eacd-4ca2-9401-cbcefaa45de9,2023-04-25,canceled,919.57,1 Bunting Court,2026-05-11
ccef6526-5500-4bd5-b63c-d63dc1bd3dd8,b8d2f273-27a6-4f2f-864d-bd11392e4344,2023-09-01,delivered,2721.88,14 Warrior Plaza,2026-02-04
4828ac36-d5e2-45c3-bcb3-d3938f55f6c3,bf0568cc-9505-457b-86ec-6f9b0702716e,2025-09-30,refunded,8147.58,67216 Dwight Street,2026-01-21
842394c1-3540-4031-8f23-7d0b5ae954f7,76c8309c-17fb-4463-bed4-3ebed43e9934,2025-04-19,canceled,9656.70,76 Schlimgen Trail,2026-01-07
111201ea-a501-44b9-9f2e-a92967bfd46f,5b838f2f-54bb-4525-a54e-b1069840ffd3,2025-01-22,shipped,188.35,8987 Butterfield Junction,2026-01-03
49f64f97-2987-40f8-91db-ee74b0636c54,6a638d95-134c-46f1-adbf-a977092046da,2023-03-23,shipped,18.40,1 Grim Plaza,2025-12-10
cff72f93-22bc-4664-83da-4eb117a7b777,f0928684-1c2a-4c40-a581-d941c78f5156,2024-03-01,pending,6121.50,88983 Duke Circle,2025-07-18
0bfce378-b45a-4d66-9151-4e7df26dcfb0,a1baaa40-1a4a-40bb-9b86-5e7283518a7d,2023-09-22,pending,8090.13,1728 Glacier Hill Court,2025-06-05
19ab92d4-f945-49cb-9223-ed4b01feb37a,e7bc5a95-0915-47af-b8e0-f38171fac0fd,2026-02-23,refunded,4851.42,64829 Daystar Trail,2025-09-22
b5aee0a4-20a6-489b-af3e-4288f5ca1d39,fa8bc873-5858-4b91-a5bc-5f47e9deccda,2024-06-22,refunded,8931.94,9644 Barby Road,2025-08-14
db720e1e-39cd-40ff-8c44-a128ac606b84,f5031dee-c406-4d46-baef-dbf383248529,2026-05-10,pending,2541.39,8183 Fulton Alley,2025-11-01
def0d59f-70db-4296-a09d-2ae1aece632f,59d4b727-0093-4f29-9fdd-ae707b78fc4a,2025-01-01,canceled,223.32,02 Mandrake Drive,2026-03-29
d5b050a8-79c9-4053-8129-ff125a5df411,29426c8b-d9fb-4b98-8350-a7a5c2c64f6d,2025-10-01,pending,3543.45,279 Prairie Rose Parkway,2026-01-19
92896d52-6c3a-4194-b562-d375436e0ef1,0030bdfe-a0f4-466f-9e08-aa2b9a520d8a,2023-10-05,delivered,2214.30,86964 Elka Way,2025-07-16
a125ac01-4ec5-416a-96aa-08636d568a11,6809a66f-3e85-4eda-bd6f-58a44535a01e,2025-11-16,delivered,9891.78,62151 Lighthouse Bay Drive,2026-04-25
59e5ca78-0f22-46dd-8d50-2745c896b141,8de0c89b-52e4-44f9-afd4-909b156a1bca,2025-05-24,paid,366.71,34486 Hudson Street,2026-04-01
d7f8c7ea-c9b9-4eb6-b8dd-99aceb119caf,bd0ea93e-0239-429a-9447-a611590b2d2a,2024-11-02,shipped,2808.64,7544 Twin Pines Point,2026-05-02
43485fb0-60af-4e3a-9cef-06b72e87eaf0,1978f4b8-74a1-4ace-848c-7ed40f088b51,2025-04-30,shipped,5784.76,6 Lighthouse Bay Pass,2026-02-04
258932fc-a8f8-4004-9fa3-679480074ab9,c5afc934-23a7-4df4-b28c-5e4c4bcbe178,2024-01-10,pending,6886.41,5 Mosinee Street,2025-08-10
6fe06796-0c66-42f9-afa5-e9a3af14dbbe,9b1a83ad-6139-43ce-abd6-482bc813115e,2024-04-15,delivered,2129.39,393 Artisan Alley,2026-02-20
59ad1554-dbbd-4e96-8d2b-e9659e079232,1d319726-b5e7-403b-affb-193ae332ca9a,2025-12-08,paid,9928.94,00330 Ronald Regan Lane,2025-09-04
e74d015c-2676-4eaf-8084-dda245e94e0f,895014ae-efdf-4fa6-9120-556cc8b3787f,2025-06-25,shipped,3258.85,4974 Canary Street,2026-03-28
e1060618-f74f-4b16-94a5-ff1361bb8b25,de0f0679-77ae-45aa-ba2c-88f6822ab309,2025-02-11,canceled,8301.61,42336 Bellgrove Drive,2026-03-05
5ca00c28-74d2-4c5c-98df-83a2d0039a68,9afe1791-092c-4eaa-84c3-fee099185346,2023-11-06,canceled,3786.06,5631 Stuart Avenue,2025-07-01
58359536-a57b-42fd-b110-0cd7b3290ddd,b4351bb5-64ba-402b-a338-09336a33638d,2025-05-15,processing,7140.73,76497 Buhler Lane,2025-06-06
756daa27-2c1f-4338-8dc6-b275a114a273,a7e68017-ed3f-49ce-b0ad-a1f99cf9a85b,2025-07-03,refunded,4906.82,69 Marquette Lane,2026-03-19
203d0609-1544-46b7-b538-fbe278b389bb,a6bb2359-541e-455b-81a5-b211091d76c1,2024-11-02,canceled,2631.21,96 Emmet Street,2026-05-14
0f4fa775-2007-4a64-9d17-2e6abbdbf8ae,d50c2907-a850-4932-8cd5-4f855f5d18bc,2024-10-21,canceled,5303.24,8 Columbus Street,2026-05-24
f7206773-6208-4fd7-98e8-ebae09647e03,5c8b1dac-d6c0-43b4-9368-f745316094b7,2025-09-16,paid,2604.59,45454 Westridge Parkway,2026-05-16
76d463be-1a66-48c2-acf0-940d325d88a9,87741d8c-be63-4b79-8379-75c34c61624a,2026-05-14,processing,5944.90,4023 Scofield Alley,2026-02-20
78818e76-2027-46ef-adac-d8f901b9b78d,5a3e468d-c8a7-4b86-8381-143d92affb70,2026-03-27,pending,2259.30,05284 Warbler Road,2025-07-28
4e925c19-bcf4-459b-bfa7-ea6e72e9a37a,07c70428-53c2-46dd-8847-ad442b379f96,2023-07-09,pending,8760.50,1 Crowley Place,2025-10-07
a242914f-25e0-4c70-b89e-3b117ae5b29f,0bebfa49-555a-43b3-b5bd-2c5bd7875ec2,2023-09-09,paid,1571.67,7301 Delladonna Circle,2026-03-01
0dc133f1-7c3c-4a08-aea9-5d7b9b3eeb35,80ad0385-7453-4c83-9754-5fb154e7810c,2025-04-07,canceled,3734.01,266 Schlimgen Drive,2026-04-04
358fc5d6-2c73-42f3-9374-bf4377fc7c08,3fe0f6e5-a106-4cf5-a536-21008247ea9d,2024-08-08,shipped,4010.69,3 Talisman Pass,2026-03-29
37706947-ea12-4b71-8825-78c9f32fcc87,52161676-d3b8-4e22-826e-4180c9324ad3,2025-02-09,delivered,2537.63,25615 Waxwing Park,2025-06-14
96e0a617-6fff-458d-be78-6260a9006fb5,7b06ed41-888d-40d2-a7d2-3695a66e9533,2023-03-03,delivered,5092.20,1 Dexter Parkway,2026-03-05
25b842ea-cff7-4158-9d27-91361c41fae1,ba79f5c9-50a0-4eaa-aafc-3e5668456e74,2023-06-20,refunded,5837.75,3667 Fulton Terrace,2025-10-08
2d1539cb-5492-4d9d-9f0e-db2b5cfeb193,d3ad1944-d5ad-4540-bd7e-f4b65717df7c,2024-01-29,delivered,5288.64,4583 Dryden Hill,2025-11-14
4ef9aa99-ed8b-4f5f-9719-a55ce2ef104f,0cf6ef56-f161-4110-8ba6-f02051e5c271,2026-02-20,processing,4509.36,6006 Cardinal Court,2026-04-02
5b941c48-392b-424c-958a-f3bd54aa0736,f0928684-1c2a-4c40-a581-d941c78f5156,2023-08-21,refunded,5501.56,8 Porter Terrace,2026-04-19
39a55f34-93b1-4841-ab0a-7883b76d4569,bb01ccbd-1e62-4153-a0a6-9f152ce99850,2025-01-30,canceled,9187.24,33 Brown Road,2025-11-30
14dd4f3f-d877-42e4-b51c-4f85bd554cc1,78a340a7-232e-476f-9349-b809fb0b79a6,2024-06-18,refunded,9781.86,31964 Anzinger Point,2026-03-06
5814c14a-cf3e-40ca-91b0-d0df955fa9e3,39f01d31-9914-4287-a7d1-5c00843ac7a5,2026-02-22,paid,4220.39,432 Florence Place,2026-05-27
e6c5d62e-d21c-4a79-a405-796b937029f1,c3d5c22d-f842-44fc-93a7-60a6aaf2a2e7,2024-07-20,delivered,4852.97,880 Loeprich Alley,2025-07-06
9d1d378c-e300-40ef-acdf-fbfafa5f3105,c4700bdb-4713-4339-befd-b0508782a1cf,2026-05-17,refunded,6593.67,22868 Heffernan Hill,2026-02-04
52a9b782-314e-4ca3-8fea-09e3b6af9b1d,3924c00b-bfc8-455a-85c1-b6afc55e3e69,2025-10-16,shipped,227.25,70621 Del Sol Hill,2026-05-15
af724522-509c-4997-85b4-3d005a7f272c,251d4ec6-ae4e-47d5-a5c5-9f2bdd08f9c5,2023-06-30,delivered,3163.51,50 Swallow Terrace,2025-06-24
f6f428de-c988-4bbd-9ce4-07621c980512,c5c2a676-2cf3-49f5-8b4d-32ec011c5171,2025-06-16,canceled,9916.79,3 Dixon Lane,2025-09-14
25c616f5-229f-46b3-9da2-575c42d17115,35e1aa1d-65e2-4053-89a8-1e1bded6510a,2024-04-11,paid,5207.08,9361 Forster Pass,2025-07-13
cfde623c-529e-43a5-81e3-9598e767c613,ccb43607-5bae-4f4c-993d-af7f986d95b1,2024-03-24,shipped,5970.90,279 Forster Alley,2025-11-24
1398d645-7bba-4c94-aec4-67b8eb3ff84d,e1b7ed81-4217-4cd2-ad3c-6ac13c5d40a7,2024-12-09,canceled,1694.76,5283 Little Fleur Circle,2025-06-18
26c4c8c8-b4ad-4d2d-9d0b-19c31651e70d,fea3cf67-89cb-400b-bfc1-69938ddb393b,2026-01-22,shipped,7846.92,9 David Alley,2025-12-29
b3598a1e-5d7c-4eb0-9f29-e7354f1db3e4,20fdc744-8614-4cc2-ac27-9a82cc0c32a3,2026-03-06,paid,1645.74,198 Pleasure Alley,2026-05-07
145f6fbe-05a6-4362-bba5-6c921618569a,8790a238-2b65-4d55-8905-b11c6274c892,2023-02-21,delivered,5768.51,43 Hansons Court,2025-12-28
ae858033-62eb-42da-aa1a-61961285504b,17026936-b759-4716-9cf0-6ad3868b59e7,2024-08-05,pending,2312.33,57 Oriole Hill,2026-02-04
ec680ce7-8b25-4c62-a3bf-60fef690618b,d544db52-8e89-4706-a8be-87f62ff09b1e,2024-01-10,processing,1043.04,16 Rutledge Lane,2025-09-16
3fdcfa79-c7d3-467b-8970-836f96d49d0c,28d36f0b-4169-4d63-a698-ab313603c395,2025-04-02,canceled,533.67,33479 Acker Park,2025-12-09
236339b0-1975-4c5f-824d-8cbbfd3d97e7,631f2016-3682-4114-80f8-5c06e97485dd,2024-12-06,pending,9544.66,54 Mayfield Drive,2025-08-08
2d59b64e-9dd2-4e6b-9651-079f946927ca,73f6494f-db45-4b0f-9bad-f44e9190826a,2023-10-17,shipped,314.76,2175 Carey Circle,2025-06-01
76514ce2-ac12-43bb-ac19-970424a8fac6,a900feaa-e364-4208-ae31-c4f9736e663e,2025-12-04,paid,5310.18,12 Haas Circle,2025-12-10
c7cb8ea6-1651-4a8c-a969-a201aa17caba,fc2eb9b1-efc2-4b62-95e5-ad64a6627f59,2025-02-16,canceled,6984.03,32 Briar Crest Avenue,2025-09-09
02832cb6-f7eb-417f-a85e-f7f261f2216e,f2e8ef9c-7129-4a32-bc3b-6ce0b1dab129,2025-04-16,shipped,4676.72,81128 Loftsgordon Pass,2025-10-19
ab6db3ad-13cf-49c8-8920-b9caa41d9794,fa8a0f04-93ab-4af2-bab1-529f34c8a4d8,2025-01-13,paid,7907.61,02058 Artisan Place,2026-03-23
39ea5c0f-b67e-4695-a915-2c93ae516394,9cb67a5f-9bd1-498b-987d-0171aa46118d,2023-11-01,refunded,9152.33,2 Buhler Drive,2025-09-05
e0b86059-3bb1-4363-a127-e38b1c2ad1fc,32dfc915-337b-42c0-8955-541d88da6104,2024-02-04,pending,7467.47,5746 Doe Crossing Circle,2026-01-07
4cd9f631-662f-4d3c-81ec-2b3b3bf8e1cd,3d4e7411-cd0d-464b-97b2-b90b48e552b4,2024-12-09,processing,9467.71,99437 1st Plaza,2026-01-27
b0e1497d-4afb-45c2-9e99-7eb2c80a34f0,f09bda49-3f66-4462-9e5f-36e784e9683f,2024-03-27,canceled,2614.65,771 Buena Vista Terrace,2026-04-10
228882e3-eb42-4c33-ae79-5e5b38265f71,f02f9d62-470f-4d4f-b593-eadda6f819e6,2024-06-24,paid,2911.52,402 Brickson Park Place,2026-02-09
ad2d501f-0fc3-4aef-a307-c2d5a8479209,e650fe3c-756a-428d-85e9-ec5353ca9e4d,2023-01-29,paid,3603.67,2 Forster Crossing,2026-04-04
98f56bb6-9489-4c79-a470-3d91f83240aa,5837d985-0aa6-43dd-9738-6378ae23938d,2024-12-28,canceled,5153.52,3214 Cardinal Terrace,2026-01-21
280eafd7-f5d7-48b8-a419-d8153b07b252,955a4708-69af-41a8-944b-dffad5338343,2025-01-03,shipped,3303.48,787 Golf View Court,2026-03-09
558694ea-e22d-4286-adb6-8ac9673013f3,93c2f041-11bb-4788-a67a-452fdf454f42,2024-10-05,shipped,4970.79,3 Gulseth Court,2025-07-20
bbca2092-ed23-44af-879f-12c726974b5e,dda19cd3-b8be-4431-8aec-41e0ec7a4aec,2025-08-13,paid,5717.82,18519 Cordelia Alley,2025-11-02
7de34403-53c5-425b-a380-d6cf87b96787,291d8466-71d7-4e0e-a3bb-1d2e581e3a0c,2024-05-19,canceled,541.74,1905 Sheridan Hill,2025-11-22
f2edeb2d-6770-47f6-be2b-98c424f6eed1,cf028c40-e062-41de-b8c2-cfc36f15115e,2025-04-19,paid,4043.29,4472 Prairieview Street,2025-08-18
48d78704-86c2-49bb-a43e-0b114b38c114,3924c00b-bfc8-455a-85c1-b6afc55e3e69,2024-07-02,shipped,3867.09,0 Chive Place,2025-10-18
a18cc40b-c70f-48b6-bdaa-9b364ad4849e,42942837-d08a-4232-b001-011d4e994712,2025-02-23,paid,932.43,6779 Sugar Street,2025-11-19
41e56225-36fc-4735-a28c-b5be23c6c6a5,8ed1afe0-21ec-41d6-8b62-535aa9a60da4,2023-05-13,canceled,110.50,8 Ridge Oak Drive,2025-11-10
de75e247-bc9e-4500-9b7d-b314535d3924,90d35a38-8b91-4dcb-8905-c9c036f7e437,2026-03-23,shipped,1808.52,229 Springview Plaza,2026-05-17
89aebb63-f6a6-4c89-8e52-1b3b091eac88,59d4b727-0093-4f29-9fdd-ae707b78fc4a,2023-12-29,processing,781.41,9 Parkside Terrace,2026-05-20
1ae139c1-c041-4fda-b90b-0661d330320c,85e967d9-b519-4061-bc6b-4bab42d9e287,2023-04-16,delivered,4435.19,695 Almo Avenue,2025-05-31
a01993c4-6cd3-46ef-847c-a3196e6b8d21,d076ae1d-452c-4ab7-b79b-2984a0ba0082,2025-06-05,shipped,5340.58,90291 Donald Drive,2025-10-02
241c58f2-87af-4f06-8111-9d6065d1233f,5b4a1178-2331-4efc-a955-ce64279dd5be,2026-03-01,delivered,9121.38,67 Fordem Avenue,2026-02-11
b5d6c4bb-ddf7-42c2-ba7c-7ad3dbeea05c,3af32d16-86e9-4107-bdac-60b6dd818c41,2024-02-11,delivered,9467.22,680 Sutteridge Way,2025-09-04
fa36c792-2c53-476f-a393-e0d20aca9e96,e8322e41-fd75-4f1c-a516-98d4013ade99,2024-07-17,pending,396.54,01230 Schmedeman Alley,2026-01-24
5a8d8c00-85c2-4bf1-856a-42c643c7211c,c1fa3d7c-d278-4807-8b28-70079312f92d,2024-12-10,refunded,656.16,13156 Mcguire Lane,2026-03-19
1e3730cf-478c-4f97-ba29-a844b830c16b,b81f5037-bea6-4d1e-b323-708d92f563a8,2026-02-01,canceled,6523.29,65291 Victoria Drive,2026-03-25
1cab2e23-90cb-41da-ad35-a136cab45890,03a13284-45fb-4227-8970-748e70df425b,2025-10-13,shipped,6669.19,92 Sunfield Hill,2026-03-03
699a30d4-8cd7-4126-b9fb-17fbd1ffd73e,2c5ac143-4e8c-4a80-b4be-427b2bc8918c,2023-07-30,pending,9087.22,329 Sunbrook Trail,2025-08-14
a7e71cbc-b4fa-4e99-bb53-05e7e8350c9d,48c4c9de-5250-4806-aab6-ffac5f41c81c,2024-04-27,pending,8478.95,8 Eagle Crest Drive,2026-03-13
2da8401e-06af-4687-b726-03d21a8c3be8,3ff5ec92-8b80-4c48-acfa-29b72aaed3ec,2025-07-25,processing,9426.68,9 Blaine Street,2025-06-21
fdbbfba7-c27c-4f88-bf34-28242ee1b5d4,c3d5c22d-f842-44fc-93a7-60a6aaf2a2e7,2024-02-24,delivered,3127.01,3 Lyons Street,2025-08-08
6cf40a11-14c6-4934-bb56-e3c3223d00aa,cc453372-6aca-4000-bafa-a1b55d141076,2024-01-14,delivered,5059.25,91453 Dapin Road,2026-05-02
3fb59c1d-cff9-4936-8acf-e7207154dd62,1a60a7a7-f5e9-496f-849d-4dacb2af7b34,2023-06-19,processing,5204.70,16604 Harbort Point,2026-05-08
